gene_id_base	pct_samples_tpm_gt_0.1	mean_tpm_gene	gene_name	gene_type	chrom	gene_start	gene_end	strand	gene_length_abs	n_isoforms_gencode	n_protein_coding_isoforms	n_nmd_isoforms	n_distinct_tss	n_distinct_transcript_ends	sum_mean_tpm_transcripts	n_isoforms_in_tpm_file	n_isoforms_mean_tpm_gt_0.1	max_isoform_mean_tpm	n_isoforms_ge_10pct_of_max_isoform_mean	gene_length_model_exons_union	n_distinct_exons	n_exon_blocks_merged	cds_length_union_protein_coding	n_distinct_cds_exons	n_cds_exon_blocks_merged	cds_fraction_of_exonic_length	utr5_length_union_all_pc	utr3_length_union_all_pc	n_distinct_cds_start_positions	n_distinct_cds_end_positions	n_distinct_5prime_utr_only_terminal_exons	n_distinct_3prime_utr_only_terminal_exons	canonical_transcript_id	gene_length_canonical_exons_union	cds_length_canonical_union	utr5_length_canonical	utr3_length_canonical	n_exons_canonical	n_cds_exons_canonical	sum_tx_tpm_over_gene_tpm	frac_isoforms_mean_tpm_gt_0.1
ENSG00000129355	100.0	17.296717877193	CDKN2D	protein_coding	chr19	10566460	10569059	-	2600	2	2	0	2	2	10.898742690058484	2	2	5.903742690058483	2	1505	5	2	498	2	2	0.3308970099667774	406	601	1	1	1	0	ENST00000393599	1425	498	326.0	601.0	2	2	0.6301046688417853	1.0
ENSG00000129354	63.74269005847953	25.64242945321638	AP1M2	protein_coding	chr19	10572671	10587315	-	14645	10	8	1	9	8	15.073333333333332	10	6	11.970818713450292	2	2214	31	12	1612	25	13	0.7280939476061428	197	425	6	6	1	0	ENST00000250244	1748	1269	81.0	398.0	12	12	0.5878278172056218	0.6
ENSG00000271010	3.216374269005848	0.009437371345029236	LSM2P1	processed_pseudogene	chr19	10598001	10598965	-	965	1	0	0	1	1	0.0016959064327485376	1	0	0.0016959064327485376	1	965	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000603599	965	0			1	0	0.17970114460334227	0.0
ENSG00000129353	100.0	120.03308415204677	SLC44A2	protein_coding	chr19	10602457	10644557	+	42101	15	8	2	12	14	69.77084795321636	15	10	35.484269005847935	4	4952	52	23	2268	31	24	0.4579967689822294	700	1542	5	6	1	1	ENST00000335757	3374	2118	81.0	1175.0	22	22	0.5812634778661284	0.6666666666666666
ENSG00000267100	100.0	33.67025195906435	ILF3-DT	lncRNA	chr19	10651859	10653879	-	2021	3	0	0	3	3	12.646169590643279	3	2	11.635526315789477	1	2021	5	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000591501	2021	0			1	0	0.3755888018307154	0.6666666666666666
ENSG00000129351	100.0	50.179816403508745	ILF3	protein_coding	chr19	10654304	10692400	+	38097	23	13	6	20	19	45.101549707602345	23	16	11.664035087719292	7	10962	62	22	2879	40	22	0.26263455573800404	855	4863	4	10	5	0	ENST00000588657	6017	2694	232.0	3091.0	20	19	0.8987986194474934	0.6956521739130435
ENSG00000213339	100.0	21.199112192982465	QTRT1	protein_coding	chr19	10701430	10713437	+	12008	12	4	2	10	10	16.27254385964912	12	9	10.9072514619883	2	3430	35	12	1293	22	12	0.3769679300291545	22	98	4	3	0	0	ENST00000250237	1329	1209	22.0	98.0	10	10	0.7676049690909138	0.75
ENSG00000079805	100.0	41.4746340058479	DNM2	protein_coding	chr19	10718055	10833488	+	115434	26	9	0	21	25	38.448684210526324	26	15	7.6264619883040945	10	17565	67	27	3246	32	24	0.184799316823228	563	1045	5	5	1	0	ENST00000389253	3633	2610	164.0	859.0	21	21	0.9270409524314326	0.5769230769230769
ENSG00000207972	5.847953216374268	0.020980307017543862	MIR638	miRNA	chr19	10718404	10718503	+	100	1	0	0	1	1	0.0	1	0	0.0	1	100	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000385237	100	0			1	0	0.0	0.0
ENSG00000265879	0.8771929824561403	0.003774847953216374	MIR4748	miRNA	chr19	10780254	10780335	+	82	1	0	0	1	1	0.0	1	0	0.0	1	82	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000578076	82	0			1	0	0.0	0.0
ENSG00000207752	2.3391812865497075	0.009587169590643275	MIR199A1	miRNA	chr19	10817426	10817496	-	71	1	0	0	1	1	0.0	1	0	0.0	1	71	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000385019	71	0			1	0	0.0	0.0
ENSG00000275640	1.1695906432748537	0.006221859649122807	MIR6793	miRNA	chr19	10828973	10829035	+	63	1	0	0	1	1	0.0	1	0	0.0	1	63	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000612376	63	0			1	0	0.0	0.0
ENSG00000099203	100.0	30.148304298245616	TMED1	protein_coding	chr19	10832067	10836318	-	4252	7	5	2	7	6	17.64900584795322	7	4	13.732134502923978	3	1884	17	5	854	12	4	0.45329087048832273	409	1139	3	4	1	0	ENST00000214869	1633	681	21.0	931.0	4	4	0.585406252814698	0.5714285714285714
ENSG00000214212	97.953216374269	4.029438383040935	C19orf38	protein_coding	chr19	10836575	10869790	+	33216	3	2	0	3	3	2.2075730994152036	3	2	2.0558479532163734	1	1552	12	8	690	7	7	0.44458762886597936	290	426	1	1	1	0	ENST00000397820	1210	690	94.0	426.0	7	7	0.5478612376122732	0.6666666666666666
ENSG00000267544	83.91812865497076	0.5497224298245611	HIKESHIP2	processed_pseudogene	chr19	10841839	10842250	+	412	1	0	0	1	1	0.08342105263157897	1	0	0.08342105263157897	1	412	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000590455	412	0			1	0	0.1517512259017738	0.0
ENSG00000142453	100.0	38.127424853801195	CARM1	protein_coding	chr19	10871553	10923075	+	51523	11	5	4	10	10	18.67915204678362	11	8	8.445497076023388	4	4420	39	15	1875	24	17	0.4242081447963801	150	1321	3	2	0	0	ENST00000327064	3295	1824	150.0	1321.0	16	16	0.489913811866614	0.7272727272727273
ENSG00000130733	100.0	35.99227581871342	YIPF2	protein_coding	chr19	10922185	10928681	-	6497	12	10	0	12	12	16.771228070175443	12	11	6.587573099415209	5	2518	32	6	1048	18	9	0.41620333598093723	903	1109	5	6	6	3	ENST00000586748	2111	948	159.0	1004.0	10	8	0.4659674246399167	0.9166666666666666
ENSG00000142444	100.0	7.83947947368421	TIMM29	protein_coding	chr19	10928811	10933535	+	4725	3	1	1	3	3	6.334152046783627	3	3	3.3598538011695913	2	1785	6	4	780	3	2	0.4369747899159664	12	555	1	1	0	0	ENST00000270502	1347	780	12.0	555.0	2	2	0.8079812018191119	1.0
ENSG00000127616	100.0	15.4013393245614	SMARCA4	protein_coding	chr19	10960932	11079426	+	118495	55	36	8	47	41	25.58976608187134	55	23	7.036520467836253	8	15581	135	46	5325	73	40	0.3417624029266414	1157	3847	18	8	13	0	ENST00000344626	5577	4941	176.0	460.0	35	34	1.6615286205052227	0.41818181818181815
ENSG00000266936	21.052631578947366	0.0803116783625731	ENSG00000266936	lncRNA	chr19	11010917	11016011	-	5095	1	0	0	1	1	0.013538011695906432	1	0	0.013538011695906432	1	366	2	2	0	0	0	0.0	0	0	0	0	0	0	ENST00000587831	366	0			2	0	0.16856840713486354	0.0
ENSG00000276757	20.175438596491226	0.07083869590643276	RN7SL192P	misc_RNA	chr19	11011708	11012006	+	299	1	0	0	1	1	0.03064327485380117	1	0	0.03064327485380117	1	299	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000584303	299	0			1	0	0.43257818995251296	0.0
ENSG00000278643	0.29239766081871343	0.0009553801169590642	ENSG00000278643	misc_RNA	chr19	11033727	11033912	+	186	1	0	0	1	1	0.0	1	0	0.0	1	186	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000620113	186	0			1	0	0.0	0.0
ENSG00000307752	41.52046783625731	0.18442974853801183	ENSG00000307752	lncRNA	chr19	11088877	11089297	-	421	1	0	0	1	1	0.1219590643274854	1	1	0.1219590643274854	1	421	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000828660	421	0			1	0	0.6612765310057833	1.0
ENSG00000130164	100.0	35.85152433918127	LDLR	protein_coding	chr19	11089418	11133820	+	44403	15	8	2	9	14	20.638391812865503	15	6	13.881169590643285	2	7825	41	21	3169	24	20	0.40498402555910545	103	2507	2	2	0	0	ENST00000558518	5173	2580	86.0	2507.0	18	18	0.5756628816563402	0.4
ENSG00000303379	32.45614035087719	0.13209160526315794	ENSG00000303379	lncRNA	chr19	11090022	11090358	-	337	1	0	0	1	1	0.13584795321637427	1	1	0.13584795321637427	1	337	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000794049	337	0			1	0	1.028437446465525	1.0
ENSG00000284553	0.0	0.0	MIR6886	miRNA	chr19	11113474	11113534	+	61	1	0	0	1	1	0.0	1	0	0.0	1	61	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000619864	61	0			1	0		0.0
ENSG00000161888	90.64327485380117	2.0440243479532163	SPC24	protein_coding	chr19	11131520	11155807	-	24288	7	6	1	6	7	1.1454970760233918	7	2	0.8787719298245614	2	2839	19	7	986	17	9	0.3473053892215569	6	1889	5	6	0	0	ENST00000592540	2290	591	6.0	1693.0	5	5	0.560412637535573	0.2857142857142857
ENSG00000197256	100.0	100.11216751461984	KANK2	protein_coding	chr19	11164270	11197791	-	33522	13	8	0	13	12	102.74979532163745	13	9	48.00730994152049	5	7635	38	17	2598	18	11	0.34027504911591355	1240	2471	3	6	6	0	ENST00000586659	5183	2553	339.0	2291.0	13	11	1.0263467256028835	0.6923076923076923
ENSG00000267082	98.53801169590643	1.8616842894736834	DOCK6-AS1	lncRNA	chr19	11197618	11221809	+	24192	5	0	0	5	4	1.5053216374269007	5	3	0.6261111111111112	3	3682	13	7	0	0	0	0.0	0	0	0	0	0	0	ENST00000588634	2462	0			4	0	0.808580512785264	0.6
ENSG00000130158	100.0	12.398196160818712	DOCK6	protein_coding	chr19	11199295	11262524	-	63230	16	6	0	16	15	12.709561403508772	16	6	8.054152046783626	3	12478	80	43	6524	58	50	0.5228401987497997	84	205	5	5	0	0	ENST00000294618	6430	6141	84.0	205.0	48	48	1.025113753537313	0.375
ENSG00000279807	32.748538011695906	0.12414294444444443	ENSG00000279807	TEC	chr19	11208195	11208702	+	508	1	0	0	1	1	0.009853801169590644	1	0	0.009853801169590644	1	508	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000624079	508	0			1	0	0.0793746371466189	0.0
ENSG00000130173	70.17543859649122	39.53302471637426	ANGPTL8	protein_coding	chr19	11237502	11241943	+	4442	3	3	0	3	2	24.830906432748527	3	2	24.2698245614035	1	945	7	5	594	5	4	0.6285714285714286	92	259	3	1	1	0	ENST00000252453	872	594	19.0	259.0	4	4	0.6281054032899175	0.6666666666666666
ENSG00000267174	31.28654970760234	0.6251017368421052	ENSG00000267174	lncRNA	chr19	11295715	11324441	-	28727	6	0	0	3	6	0.29204678362573094	6	1	0.20283625730994145	2	1665	11	5	0	0	0	0.0	0	0	0	0	0	0	ENST00000686945	816	0			2	0	0.4671988036716961	0.16666666666666666
ENSG00000130167	9.649122807017543	2.364059657894736	TSPAN16	protein_coding	chr19	11296139	11326996	+	30858	6	4	2	5	4	2.3668421052631574	6	3	1.0682456140350876	3	1559	16	9	810	11	10	0.5195638229634381	159	290	1	3	0	0	ENST00000590327	1002	732	138.0	132.0	7	7	1.001176978490847	0.5
ENSG00000105514	100.0	19.20867158187137	RAB3D	protein_coding	chr19	11322068	11346270	-	24203	2	2	0	2	2	7.326257309941519	2	1	7.324619883040934	1	4384	7	6	657	4	4	0.14986313868613138	394	3333	1	1	2	0	ENST00000222120	4240	657	250.0	3333.0	5	4	0.3814036425535977	0.5
ENSG00000267576	100.0	38.33251538596495	ENSG00000267576	lncRNA	chr19	11322156	11324195	+	2040	1	0	0	1	1	0.0	1	0	0.0	1	906	2	2	0	0	0	0.0	0	0	0	0	0	0	ENST00000586051	906	0			2	0	0.0	0.0
ENSG00000105518	100.0	58.66471695906439	TMEM205	protein_coding	chr19	11342776	11346518	-	3743	16	14	0	14	10	85.91035087719305	16	13	57.58964912280709	3	1606	27	4	567	8	3	0.3530510585305106	962	42	2	6	12	0	ENST00000354882	1256	567	649.0	40.0	3	3	1.4644296492070417	0.8125
ENSG00000183401	100.0	10.695954269005847	CCDC159	protein_coding	chr19	11344684	11354944	+	10261	20	7	3	18	17	17.405350877192983	20	13	5.250146198830408	7	4064	51	12	944	21	12	0.23228346456692914	601	195	4	6	4	0	ENST00000458408	1049	891	88.0	70.0	11	11	1.6272835914818053	0.65
ENSG00000105520	100.0	21.60285982456142	PLPPR2	protein_coding	chr19	11355386	11365698	+	10313	9	5	0	9	7	10.260380116959066	9	4	4.016578947368423	3	3273	27	8	1356	13	8	0.4142988084326306	417	1322	1	4	5	0	ENST00000688289	2697	1356	330.0	1011.0	10	8	0.4749547143426586	0.4444444444444444
ENSG00000267277	98.83040935672514	1.505553020467837	ENSG00000267277	lncRNA	chr19	11367953	11374946	-	6994	3	0	0	3	2	0.3268128654970762	3	2	0.149824561403509	3	866	8	3	0	0	0	0.0	0	0	0	0	0	0	ENST00000824623	866	0			3	0	0.2170716414859452	0.6666666666666666
ENSG00000173928	99.70760233918129	2.8032013099415205	SWSAP1	protein_coding	chr19	11374666	11376951	+	2286	2	2	0	2	2	2.395994152046783	2	2	2.174005847953216	2	1703	4	2	750	3	2	0.44039929536112743	52	938	2	1	0	0	ENST00000674460	921	750	15.0	156.0	2	2	0.854734957332325	1.0
ENSG00000187266	99.41520467836257	4.570723035087717	EPOR	protein_coding	chr19	11377207	11384342	-	7136	8	2	3	6	7	2.550614035087719	8	4	1.5511695906432745	4	3077	23	7	1593	14	10	0.51771205719857	107	1415	1	2	0	0	ENST00000222139	2411	1524	107.0	780.0	8	8	0.5580329447896136	0.5
ENSG00000205517	90.64327485380117	3.0317072865497083	RGL3	protein_coding	chr19	11384341	11419328	-	34988	17	4	3	14	17	3.1266959064327478	17	5	0.94578947368421	5	4344	55	19	2187	29	20	0.5034530386740331	78	345	2	3	0	0	ENST00000380456	2511	2130	36.0	345.0	19	19	1.0313317252969838	0.29411764705882354
ENSG00000202357	19.298245614035086	0.1880805380116959	Y_RNA	misc_RNA	chr19	11408772	11408880	+	109	1	0	0	1	1	0.0	1	0	0.0	1	109	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000365487	109	0			1	0	0.0	0.0
ENSG00000198003	82.16374269005848	1.4750011432748538	ODAD3	protein_coding	chr19	11420604	11435782	-	15179	5	3	1	4	3	0.8066374269005847	5	2	0.4514912280701753	3	2681	20	15	1785	16	15	0.6657963446475196	527	233	2	1	1	0	ENST00000356392	2123	1785	105.0	233.0	13	13	0.5468724079153305	0.4
ENSG00000130175	100.0	140.10597163742665	PRKCSH	protein_coding	chr19	11435284	11450968	+	15685	22	11	1	20	20	126.50245614035092	22	17	52.0515204678363	5	5170	66	15	1797	26	15	0.34758220502901355	805	342	1	7	8	4	ENST00000677123	2096	1605	149.0	342.0	18	16	0.9029055268801847	0.7727272727272727
ENSG00000196361	33.33333333333333	1.0922614619883046	ELAVL3	protein_coding	chr19	11451326	11481046	-	29721	4	3	0	3	4	0.5813450292397663	4	2	0.4066081871345031	2	4761	12	8	1101	9	7	0.23125393824826718	438	3203	1	2	0	0	ENST00000359227	4742	1101	438.0	3203.0	7	7	0.5322398065583229	0.5
ENSG00000161914	99.70760233918129	3.0752820175438584	ZNF653	protein_coding	chr19	11483427	11505839	-	22413	7	4	1	7	7	3.551286549707602	7	4	1.4827485380116956	3	3217	24	10	2079	18	10	0.6462542741684799	53	409	4	4	0	0	ENST00000293771	2154	1845	53.0	256.0	9	9	1.1547840261310132	0.5714285714285714
ENSG00000274713	0.8771929824561403	0.0035039853801169594	MIR7974	miRNA	chr19	11495544	11495622	-	79	1	0	0	1	1	0.0	1	0	0.0	1	79	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000615835	79	0			1	0	0.0	0.0
ENSG00000130159	100.0	33.033843976608175	ECSIT	protein_coding	chr19	11505929	11529172	-	23244	20	13	2	20	14	31.221315789473696	20	12	19.155497076023405	4	6294	49	10	1433	21	7	0.22767715284397838	1612	542	3	6	13	3	ENST00000270517	1647	1293	96.0	258.0	8	7	0.9451311755175098	0.6
ENSG00000244080	2.923976608187134	0.008796011695906433	RN7SL833P	misc_RNA	chr19	11516047	11516330	-	284	1	0	0	1	1	0.02260233918128655	1	0	0.02260233918128655	1	284	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000498758	284	0			1	0	2.5696122245728064	0.0
ENSG00000213304	40.643274853801174	0.16982947660818717	RPL18AP13	processed_pseudogene	chr19	11521968	11522498	+	531	1	0	0	1	1	0.0654093567251462	1	0	0.0654093567251462	1	531	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000483614	531	0			1	0	0.38514725494945634	0.0
ENSG00000213303	80.11695906432749	0.43275852046783614	RPS12P32	processed_pseudogene	chr19	11523436	11523831	+	396	1	0	0	1	1	0.006725146198830409	1	0	0.006725146198830409	1	396	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000463278	396	0			1	0	0.015540182066340717	0.0
ENSG00000130176	100.0	499.1809724181281	CNN1	protein_coding	chr19	11538767	11550323	+	11557	10	9	0	10	10	462.17739766081854	10	9	416.58312865497055	1	2837	28	10	1504	20	8	0.5301374691575608	904	699	7	6	3	0	ENST00000252456	1499	891	77.0	531.0	7	7	0.9258714237883364	0.9
ENSG00000130165	100.0	26.033286929824556	ELOF1	protein_coding	chr19	11551147	11559230	-	8084	9	8	0	7	9	53.146315789473725	9	7	50.224561403508815	1	4167	20	7	582	6	4	0.1396688264938805	1021	2546	1	4	7	0	ENST00000252445	1010	249	58.0	703.0	4	3	2.0414754361496943	0.7777777777777778
ENSG00000198551	100.0	7.948584856725142	ZNF627	protein_coding	chr19	11559374	11619161	+	59788	6	4	0	5	6	4.91315789473684	6	3	4.492192982456139	1	3811	18	10	1383	8	4	0.3628968774599843	814	2446	2	4	2	0	ENST00000361113	2803	1383	145.0	1275.0	4	4	0.618117310602769	0.5
ENSG00000102575	95.02923976608187	16.344519479532167	ACP5	protein_coding	chr19	11574653	11579993	-	5341	27	19	2	22	9	19.540438596491224	27	12	10.655760233918127	3	4351	46	2	975	9	5	0.22408641691565157	1383	360	1	1	14	0	ENST00000648477	1381	975	53.0	353.0	5	4	1.195534602345528	0.4444444444444444
ENSG00000249840	2.046783625730994	0.008883888888888889	GAPDHP76	unprocessed_pseudogene	chr19	11585246	11587135	+	1890	1	0	0	1	1	0.000672514619883041	1	0	0.000672514619883041	1	976	4	4	0	0	0	0.0	0	0	0	0	0	0	ENST00000512278	976	0			4	0	0.0757004762547354	0.0
ENSG00000197332	71.34502923976608	0.22966283918128638	ZNF833P	lncRNA	chr19	11634404	11686738	+	52335	35	0	0	27	22	0.9739181286549707	35	3	0.22400584795321637	10	8981	71	20	0	0	0	0.0	0	0	0	0	0	0	ENST00000344893	3383	0			10	0	4.240643075418047	0.08571428571428572
ENSG00000289985	71.9298245614035	0.19739863742690067	ENSG00000289985	lncRNA	chr19	11646334	11695013	-	48680	13	0	0	6	13	1.0507602339181283	13	1	0.872456140350877	1	5913	20	7	0	0	0	0.0	0	0	0	0	0	0	ENST00000747435	682	0			2	0	5.323036914615172	0.07692307692307693
ENSG00000267343	0.29239766081871343	0.001598423976608187	ZNF833P	transcribed_unprocessed_pseudogene	chr19	11682546	11686190	+	3645	1	0	0	1	1	0.024619883040935663	1	0	0.024619883040935663	1	1494	3	3	0	0	0	0.0	0	0	0	0	0	0	ENST00000424938	1494	0			3	0	15.402598685474175	0.0
ENSG00000197933	100.0	4.796921093567251	ZNF823	protein_coding	chr19	11721265	11739009	-	17745	4	4	0	4	4	2.3566666666666665	4	3	2.024941520467836	1	2459	10	4	1830	8	4	0.7442049613664091	550	598	3	4	2	0	ENST00000341191	2396	1830	127.0	439.0	4	4	0.4912873530121216	0.75
ENSG00000266922	4.385964912280701	0.011874456140350877	ENSG00000266922	lncRNA	chr19	11725961	11730783	-	4823	1	0	0	1	1	0.0012865497076023392	1	0	0.0012865497076023392	1	491	2	2	0	0	0	0.0	0	0	0	0	0	0	ENST00000586983	491	0			2	0	0.10834599011490585	0.0
ENSG00000220949	0.8771929824561403	0.004375584795321637	ENSG00000220949	unprocessed_pseudogene	chr19	11756533	11759933	-	3401	1	0	0	1	1	0.0003801169590643275	1	0	0.0003801169590643275	1	1383	4	4	0	0	0	0.0	0	0	0	0	0	0	ENST00000436907	1383	0			4	0	0.08687226435898295	0.0
ENSG00000197044	99.70760233918129	3.438161023391814	ZNF441	protein_coding	chr19	11767000	11784078	+	17079	3	1	1	2	3	1.4991228070175435	3	1	1.4177485380116956	1	4748	8	5	2079	5	5	0.4378685762426285	194	2175	1	1	0	0	ENST00000357901	4448	2079	194.0	2175.0	4	4	0.43602460641550445	0.3333333333333333
ENSG00000267646	2.046783625730994	0.013836666666666666	ENSG00000267646	lncRNA	chr19	11796084	11798598	-	2515	1	0	0	1	1	0.0021929824561403508	1	0	0.0021929824561403508	1	2515	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000589227	2515	0			1	0	0.15849066173021087	0.0
ENSG00000177599	98.24561403508771	1.1011921929824562	ZNF491	protein_coding	chr19	11797667	11809622	+	11956	4	2	0	4	4	0.5997368421052636	4	1	0.500087719298246	2	3449	10	6	1311	2	1	0.3801101768628588	338	1239	1	2	2	0	ENST00000323169	2888	1311	338.0	1239.0	3	1	0.5446250399586863	0.25
ENSG00000171295	100.0	3.939030172514619	ZNF440	protein_coding	chr19	11814273	11835216	+	20944	6	5	0	6	6	2.283450292397661	6	3	1.7217251461988308	2	6453	15	6	1794	10	4	0.2780102278010228	1110	2255	4	5	2	0	ENST00000304060	4215	1785	175.0	2255.0	4	4	0.5796986040703364	0.5
ENSG00000267089	11.695906432748536	0.031183128654970752	ENSG00000267089	lncRNA	chr19	11841241	11842439	-	1199	1	0	0	1	1	0.0	1	0	0.0	1	442	2	2	0	0	0	0.0	0	0	0	0	0	0	ENST00000585694	442	0			2	0	0.0	0.0
ENSG00000307309	69.00584795321637	0.30164173976608205	ENSG00000307309	lncRNA	chr19	11847855	11849195	-	1341	1	0	0	1	1	0.0031578947368421056	1	0	0.0031578947368421056	1	1341	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000825030	1341	0			1	0	0.010469024410517584	0.0
ENSG00000171291	95.32163742690058	3.8259518830409367	ZNF439	protein_coding	chr19	11848726	11883750	+	35025	6	4	0	5	6	2.1929239766081876	6	4	0.9951169590643277	4	5207	14	5	1560	8	4	0.2995966967543691	889	925	4	2	2	0	ENST00000682736	2574	1512	142.0	920.0	4	4	0.5731708196144932	0.6666666666666666
ENSG00000278897	30.994152046783626	0.15432922807017543	ENSG00000278897	TEC	chr19	11856032	11858302	+	2271	1	0	0	1	1	0.06345029239766085	1	0	0.06345029239766085	1	2271	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000624361	2271	0			1	0	0.4111359409431453	0.0
ENSG00000198429	95.90643274853801	1.70136282748538	ZNF69	protein_coding	chr19	11887782	11914329	+	26548	3	3	0	3	3	1.6774269005847944	3	3	0.9193274853801159	3	3362	10	5	1698	7	4	0.5050565139797739	142	1523	1	3	0	1	ENST00000429654	2441	1698	142.0	601.0	4	4	0.9859313213419838	1.0
ENSG00000196757	100.0	7.329949131578949	ZNF700	protein_coding	chr19	11925068	11950773	+	25706	3	3	0	3	2	3.3840935672514623	3	3	2.1424853801169594	3	3319	8	4	2235	5	4	0.673395601084664	561	523	2	1	0	0	ENST00000254321	2843	2226	104.0	513.0	4	4	0.4616803618284446	1.0
ENSG00000267274	46.198830409356724	0.20956017543859656	ENSG00000267274	lncRNA	chr19	11939959	11953381	+	13423	1	0	0	1	1	0.09084795321637429	1	0	0.09084795321637429	1	468	2	2	0	0	0	0.0	0	0	0	0	0	0	ENST00000586394	468	0			2	0	0.43351726074019126	0.0
ENSG00000304156	57.89473684210527	0.2195829561403509	ENSG00000304156	lncRNA	chr19	11964439	11965253	-	815	1	0	0	1	1	0.014152046783625735	1	0	0.014152046783625735	1	585	2	2	0	0	0	0.0	0	0	0	0	0	0	ENST00000800125	585	0			2	0	0.06444965962922991	0.0
ENSG00000197054	98.24561403508771	2.549963453216375	ZNF763	protein_coding	chr19	11965037	11980617	+	15581	5	5	0	4	5	1.3868421052631588	5	2	0.9044152046783634	3	3081	12	4	1278	9	4	0.4148003894839338	470	1783	3	4	1	0	ENST00000358987	2862	1182	169.0	1511.0	4	4	0.5438674438701767	0.4
ENSG00000219665	100.0	3.014513049707601	ZNF433-AS1	lncRNA	chr19	11987617	12046275	+	58659	9	0	0	8	6	7.692426900584794	9	7	6.2368128654970745	1	5890	18	10	0	0	0	0.0	0	0	0	0	0	0	ENST00000476474	607	0			4	0	2.5517975121490806	0.7777777777777778
ENSG00000252060	0.29239766081871343	0.0008083099415204679	RNA5SP464	rRNA_pseudogene	chr19	11996809	11996916	+	108	1	0	0	1	1	0.0	1	0	0.0	1	108	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000516251	108	0			1	0	0.0	0.0
ENSG00000197647	100.0	3.7606116783625763	ZNF433	protein_coding	chr19	12014715	12035741	-	21027	10	9	1	10	3	2.043011695906433	10	3	0.8642690058479533	3	3096	20	7	2184	12	7	0.7054263565891473	875	133	5	2	6	0	ENST00000550507	2283	2010	140.0	133.0	4	4	0.5432657957377799	0.3
ENSG00000212497	1.1695906432748537	0.0032995964912280696	RNA5SP465	rRNA_pseudogene	chr19	12027913	12028021	-	109	1	0	0	1	1	0.0	1	0	0.0	1	109	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000391195	109	0			1	0	0.0	0.0
ENSG00000257446	62.28070175438597	0.2610495116959066	ZNF878	protein_coding	chr19	12043805	12052961	-	9157	1	1	0	1	1	0.06628654970760232	1	0	0.06628654970760232	1	1756	4	4	1593	4	4	0.9071753986332574	160	3	1	1	0	0	ENST00000547628	1756	1593	160.0	3.0	4	4	0.2539232855751085	0.0
ENSG00000223547	100.0	4.622165807017547	ZNF844	protein_coding	chr19	12064731	12081565	+	16835	3	3	0	2	3	1.6489473684210532	3	2	1.5102631578947374	1	6588	7	4	1998	6	4	0.30327868852459017	426	6171	2	3	1	0	ENST00000439326	6588	1998	143.0	4447.0	4	4	0.3567477752350552	0.6666666666666666
ENSG00000252546	0.29239766081871343	0.0009017777777777778	RNA5SP466	rRNA_pseudogene	chr19	12070164	12070271	+	108	1	0	0	1	1	0.0	1	0	0.0	1	108	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000516737	108	0			1	0	0.0	0.0
ENSG00000199444	0.29239766081871343	0.0007693070175438596	Y_RNA	misc_RNA	chr19	12088245	12088346	-	102	1	0	0	1	1	0.0	1	0	0.0	1	102	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000362574	102	0			1	0	0.0	0.0
ENSG00000290812	67.54385964912281	0.18667657309941513	ENSG00000290812	lncRNA	chr19	12092263	12155605	+	63343	11	0	0	9	11	0.32900584795321625	11	0	0.09865497076023393	8	6049	25	13	0	0	0	0.0	0	0	0	0	0	0	ENST00000848931	642	0			4	0	1.7624377954377985	0.0
ENSG00000214189	97.07602339181285	2.313214301169592	ZNF788P	transcribed_unprocessed_pseudogene	chr19	12092468	12113048	+	20581	1	0	0	1	1	0.3308479532163741	1	1	0.3308479532163741	1	1994	4	4	0	0	0	0.0	0	0	0	0	0	0	ENST00000430298	1994	0			4	0	0.14302520654878062	1.0
ENSG00000132010	98.53801169590643	2.8517307836257304	ZNF20	protein_coding	chr19	12092843	12140355	-	47513	8	3	1	7	8	1.8362280701754397	8	3	0.8602923976608191	3	4096	19	8	1798	9	6	0.43896484375	168	1248	1	3	0	0	ENST00000334213	3004	1596	168.0	1240.0	4	4	0.6438995155920131	0.375
